Website,City,CompanyName,CompanyDesc,ZipCode,Phone,State,Street,ContactName,CategoryDesc,Email
,Simpsonville,Copper Coin Farms,,40067,502-722-5264,KY,9255 Shelbyville Rd.,,Breeding & Sales-Horses & Ponies,
http://www.kalarama.com,Springfield,Kalarama Farm - Saddlebreds,"Kalarama Farm is an American Saddlebred horse training & breeding facility located in Springfield, KY. It is a working horse farm and home of top show horses and breeding stock as it has been since it was founded in 1901. The training operation is under the direction of Larry Hodge, and breeding division is led by Joan Hamilton.",40069,859-336-3409,KY,101 Kalarama Dr.,,Breeding & Sales-Horses & Ponies,kalaramadarm@bellsouth.net
http://www.tripletry.com,Versailles,Triple Try Farm,"Established in 1990, Triple Try Farm sits in a quiet corner of southern Woodford County in the very heart of the renown Bluegrass region. A bucolic atmosphere combined with individualized care has been the hallmark of this rehabilitation operation.Owned and operated by Rick and Robin StanbackOpen to visitors by appointmentSpecializing in Thoroughbreds and SaddlebredsBoardingOffering professional care for special needs horses  layups, post surgical cases, and broodmare care. We work closely with some of Central Kentucky's most experienced veterinarians to provide our clients' horses with every possible opportunity to get and stay in foal, recover from injuries or just to relax in a safe and quiet environment.Over 25 years of experienceClose proximity to Keeneland, Hagyard Medical Institute, Rood and Riddle and Woodford Veterinary Clinics",40383,859-873-9286,KY,1233 Cummins Ferry Road.,,Breeding & Sales-Horses & Ponies,
http://www.greyridgefarm.com,Versailles,Grey Ridge Farm,"GREY RIDGE FARM IS A FULL SERVICE TRAINING, BREEDING AND SALES FACILITY LOCATED IN THE HEART OF THE BLUEGRASS. BRET AND SUSI DAY OWN AND OPERATE THIS NATIONALLY ACCLAIMED FARM. THEY BOTH HAVE MANY YEARS OF EXPERIENCE SHOWING AND BREEDING WORLD AND NATIONAL CHAMPION AMERICAN SADDLEBRED HORSES. FROM TRAINING WORLD AND NATIONAL CHAMPIONS, TO PROVIDING A FULL SERVICE BREEDING OPERATION, INCLUDING BUT NOT LIMITED TO, STALLION MANAGEMENT, BROODMARE CARE AND ARTIFICIAL INSEMINATION, GREY RIDGE FARM IS COMMITTED TO QUALITY.DEDICATION TO THE HORSE AND ALL ASPECTS OF ITS TRAINING AND CARE IS THE NUMBER ONE PRIORITY OF GREY RIDGE FARM.",40383,859-879-8322,KY,1345 Scotts Ferry Road East,Bret & Susi Day,Breeding & Sales-Horses & Ponies,daygreyridge@aol.com
http://www.greyridgefarm.com,Versailles,Grey Ridge Farm,"GREY RIDGE FARM IS A FULL SERVICE TRAINING, BREEDING AND SALES FACILITY LOCATED IN THE HEART OF THE BLUEGRASS. BRET AND SUSI DAY OWN AND OPERATE THIS NATIONALLY ACCLAIMED FARM. THEY BOTH HAVE MANY YEARS OF EXPERIENCE SHOWING AND BREEDING WORLD AND NATIONAL CHAMPION AMERICAN SADDLEBRED HORSES. SOME OF THE FAMOUS NAMES THEY HAVE SHOWN, TRAINED OR RAISED ARE:WC BonoWC Sarah KatherineWCC VittadiniWCC MosesWC Coaltown PrinceWC CharmsonWC The Billy BobWC In TouchWC Go Big BlueWCC The ShowstopperRWC Wrapped In RosesWC Strike The GoldWC Hallelujah ChorusRWC Its My PerogativeWC Jet RangerRWC Lady CabernetWC Mahvelous GuyWhats The WhooplaNorah JonesWalterways Headline MaterialRWC The Social ButterflyMosetteCH Sultans GoldThe Mac AttackThe Sky KingOpen ArmsFROM TRAINING WORLD AND NATIONAL CHAMPIONS, TO PROVIDING A FULL SERVICE BREEDING OPERATION, INCLUDING BUT NOT LIMITED TO, STALLION MANAGEMENT, BROODMARE CARE AND ARTIFICIAL INSEMINATION, GREY RIDGE FARM IS COMMITTED TO QUALITY.DEDICATION TO THE HORSE AND ALL ASPECTS OF ITS TRAINING AND CARE IS THE NUMBER ONE PRIORITY OF GREY RIDGE FARM.",40383,(859) 879-8322,KY,1345 Scotts Ferry Road East,Bret & Susi Day,Breeding & Sales-Horses & Ponies,daygreyridge@aol.com
http://www.carriagelanefarm.com,Nicholasville,Conatser's Carriage Lane Farm,"Saddlebred & HackneyTraining, Sales & Instruction",40356,"Stable: (859) 885-6518. John, cell (859) 421-0758 or Tammie, cell (859) 421-0936",KY,105 Barkley Estates,"John & Tammie Conatser,  Trainers",Carriage Service,
,Cynthiana,Team Sterling LLC,"Full service carriage training. Carriage, harness and horse sales. Driving instruction and training. Clinics, coaching and competition.",41031,540-454-2939,KY,226 Ruddles Mill Cynthiana Rd,Sterling Graburn,Carriage Service,sterling@teamsterlingdriving.com
http://www.gayladrivingcenter.com,Georgetown,"Gayla Driving Center, LLC","The vision of Gail B Austin, Gayla Driving Center invites you to experience the enjoyment of carriage driving and Kentucky hospitality at its best. Nestled in the heart of the Bluegrass State lies a carriage driving crown jewel. The Gayla Driving Center family is eager to introduce you to yesterdays world, learning the history and art of carriage driving. Our dedicated personnel, with the highest level of experience and training, have the passion for sharing their knowledge with you. The welfare of the horse, attention to safety and building confidence are of the utmost importance. Everyone is welcome at our facilities regardless of your driving experience.We are proud to be an approved Carriage Association of America Proficiency Center which offers evaluation opportunities for all levels of proficiency testing. We are also the home of the Gayla Bluegrass Combined Driving Event which is held annually on the 3rd weekend in May. Other fun and educational events are located on our Calendar.Our gently rolling 718 farm is protected in a Conservation Easement held by the North American Land Trust. This preservation of environmental beauty assures a safe haven for wildlife and a beautiful venue to ride & drive our equines for generations to come!Gayla Driving Center offers a wide variety of amenities. A unique feature of the farm is the converted historic barn which is our main stable. It offers 12 spacious box stalls, 4 traditional standing stalls, a beautifully appointed tack room, and 2 grooming stations. Our over-sized indoor wash area is heated for those chilly, wintry Kentucky days. Our main office houses a full kitchen for cold or hot drinks after a workout, and is a short walk from the main stable and the Indoor Arena. We have 2 outdoor Dressage Arenas and a Cross Country course with permanent obstacles. For practice or just for recreation, we maintain our Cones Course as well as many miles of scenic, mowed trails.The enhanced vision will greatly benefit all equestrians. Learning opportunities will be available for many educational purposes. Please contact us to make an appointment for your visit.",40324,502-863-5113,KY,3329 Cynthiana Rd,Debbie Banfield,Carriage Service,gayla3329@aol.com
http://www.murraystate.edu/Academics/CollegesDepartments/HutsonSchoolOfAgriculture/Programs/animalEquineScience.aspx,Murray,Murray State University - Animal / Equine Science,"Murray State University offers a unique opportunity for those who are interested in the field of agriculture. The university offers a diversified program in the area of Animal/Equine Science, with the option to focus intensely on a students particular avenue of interest. Students enrolled in the Animal/Equine Science program may choose to focus on food animals and/or equine. Academic Program HighlightsAnimal agriculture is specific, specialized, mechanized, computerized and industrialized. Students enrolled in animal sciences have an opportunity to study the many areas of subject matter associated with animal agriculture. Students receive scientific training in animal breeding and genetics, nutrition, physiology, management, animal evaluation and selection, disease control and sanitation. In animal agriculture industry today, students must be well grounded in both the biological and physical sciences. It is recognized that many animal science students today do not have the practical experience necessary for many positions requiring a combination of technical and practical training. At MSU, practical experience in animal science is attained through laboratories and summer internships.  FacilitiesSchool of Agriculture facilities include classrooms, laboratories and offices housed in the south wing of the Oakley Applied Science Building, the A. Carman Animal Health Technology Center, the E.B. Howton Agricultural Engineering Building, the Equine Instructional Facility, greenhouses and three farm complexes located near campus. The horse and beef facilities are a part of the farm-laboratory complex. The West Kentucky Livestock and Exposition Center is utilized for equine and rodeo classes, contests, field days, judging contests, clinics and numerous agriculture activities. OrganizationsBlock & BridleHorsemans ClubRodeo ClubIntercollegiate Equestrian TeamIntercollegiate Rodeo Team",42071,270-809-3329,KY,102 Curris Center,,Collegiate Equestrian Programs,msu.ag@murraystate.edu
http://www.ca.uky.edu/uk-equine,Lexington,University of Kentucky - Equine Program,"UK Ag Equine Programs is an overarching framework encompassing everything equine in UKs College of Agriculture, Food and Environment. It includes more than 50 faculty and staff with an equine focus across eight departments",40546,859-257-4772,KY,,Susan M. Skees:  Director of Academic Services,Collegiate Equestrian Programs,sskees@uky.edu
http://business.louisville.edu/equine/,Louisville,University of Louisville - Equine Business Program,"EIP students take all of the core courses in the business administration discipline, as well as 30 hours of specialized courses focused on the development and management of equine enterprises, events, and activities.  Since we are located in the heart of the famed Kentucky horse country, our students also have the opportunity for field trips, internships, and contacts with prominent industry professionals who visit the classroom.The experienced and diverse faculty in the EIP and the College of Business provide students with a unique opportunity to learn essential business skills and apply them in an industry that is worldwide in scope.Individuals who have completed a baccalaureate degree (BS or BA) may seek to earn a one-year postgraduate Certificate in Equine Business.Students from 16 participating states may qualify for Kentucky in-state tuition rates through the Academic Common Market.The College of Business is the only AACSB International accredited business degree in the world with an equine major, and is ranked among the leading entrepreneurship programs in North America.",40292,502-852-7617,KY,,"Missi Moutardier, Administrative Specialist",Collegiate Equestrian Programs,missi.moutardier@louisville.edu
http://www.midway.edu/academic-programs/equine,Midway,Midway College,"Degree programs in Equine Studies are designed for effective training and career preparation. These programs fuse the art of horsemanship with the science and modern technologies involved in proper management. Initially, there are required courses common to all degrees which provide students with a strong foundation in general industry knowledge and trends, practical horse care and management, anatomy, treatment and prevention of illnesses and disease, record-keeping and legal issues. Equine Studies majors can choose to pursue the following degree programs based on their interest, experience and career goals while at Midway College.Degrees OfferedBachelor of Science in Equine Studies WCAssociate of Arts in Equine StudiesWCMinor in Equine StudiesWCImportant Things About Our Equine ProgramYou will get to ride the horses.As part of the curriculum students will be given the opportunity to ride horses as part of the herd management. Under the guidance of our veterinarian and faculty members, conditioning and training of the herd is part of our curriculum and students will get to be an active part of this. If students choose to try out for one of our equestrian teams, there will be additional riding time for team practice. The riding component of this major is spread over several courses.You will spend a lot of time with the horses.Our program is hands on and a good mix of theory and application. Many of the core courses are taught in the barns and students are learning under our facultys guidance the work of managing our herd and our farm. Students will be paired up with horses for special management duties throughout the academic year and be responsible for their care.You will be assisting in the herd and pasture management.We are a teaching program and our students are expected to assist in much of the work we do both caring for our animals and our pastures. We truly believe you can only learn from working alongside our faculty and staff.You will be expected to work hard.While other students are still sleeping our equine students are in the barns. If you want to be part of this industry the expectations start the first day you arrive on campus and begin our program. Many of our introduction and lower level equine courses are designed to train students the basics in horse care and horse handling. Students will be asked to muck the stalls, work in cold and hot weather, early and late hours, this is all part of the many rewards of working in the equine industry.You will learn the skills the industry needs and wants.Our programs curriculum is designed to teach students the skills that employers within the industry want. We know this first hand because we ask them. They want and need strong communicators. They need students with good working knowledge of horse handling and management. And they need a strong work ethic. We believe our curriculum is perfectly aligned with the industrys needs.Equine Studies ProgramMission: The Equine Studies Program is dedicated to students striving to become ethical, passionate and competent equine professionals.",40347,859-846-4421,KY,512 E. Stephens St.,"Kimberly Tumlin,  Dean of School of Equine Studies",Collegiate Equestrian Programs,ktumlin@midway.edu
http:// www.libertykentucky.org/agexpo.html,Liberty,Central Kentucky Ag Expo Center,"From equine shows to motor sports or product expositions, you'll find that the Central Kentucky AG/EXPO is an ideal setting for events of any size. The serene beauty of Casey County with its rolling hills, tranquil streams and hardwood forests becomes a memorable back drop that sets this facility apart from all others.Just south of Liberty, Kentucky on a 160-acre site, this state-of-the-art complex is designed for the enjoyment of both spectators and participants.  Multiple venues and amenities in close proximity combine to offer a unique and highly versatile facility.For convenience, two concession stands are equipped with restrooms and showers. The Central Kentucky AG/EXPO Center offers a covered open-air arena; meeting space; two stall barns; and an outdoor show ring with box seating.  This 160-acre site includes a RV park, camping area, picnic shelters, and walking trail for general recreational use.Regardless of the challenges involved or the size of your event, the experienced staff at the Central Kentucky AG/EXPO will work with you to ensure a successful outcome.AG/Expo Center Features & Facts Easy Entrance on US Route 127 Ample parking 4,000 ft2 climate-controlled meeting facility with integrated sound system, stage,        full commercial kitchen, restrooms 70,000 ft2 covered arena (350' x 200')       - Convertible from ""open-air"" to fully enclosed       - State-of-the-art sound system       - Electric & WaterArea Lodging Outdoor show ring (300' x 150') with center gazebo, bleachers, & boxed seating 2 Full Concession Buildings       Bldg #1 - includes restrooms       Bldg #2 - includes restrooms & showers 2 Animal/Livestock Barns       Barn #1 - 152 Stalls (300' x 110')       Barn #2 - 250 Stalls (500' x 110') Animal wash rack, covered & lighted w/8 hydrants Truck / Tractor Pull Track ATV / Mud-sling Track Huge Fairground Area 50 RV Sites w/water, electric, and on-site sewer dump ($15 nightly rentals) 2.0 mile walking/jogging trail Easy walking access to Downtown Liberty via ""Liberty Crossing"" Bridge/Trail       Complex Picnic Pavilion, covered & lighted w/water & electric All facilities are handicap accessible",42539,606-787-4740,KY,678 S. Wallace Wilkinson,"Jennifer Harsey, Executive Director",Equestrian Centers & Venues,agexpo@libertykentucky.org
http://www.wky.edu/expo/show_arena.php,Bowling Green,Western KY University Ag/Expo Center,"The arena floor is a 100' x 200' show ring with footing consisting of a loam/sand mixture, chair seating for 2,075, sound system and vendor space.  The arena is used for events such as rodeos, horse shows, equipment demonstrations, trade shows, etc.  Rental of this facility includes use of the holding area.Heating and air-conditioning is coordinated between the Expo and WKU Energy Management.  Temperature settings and run-times will be determined by the Expo and will adhere as close as possible to University guidelines for temperature set-points.The holding area has an 84' by 92' concrete floor and can be used to house livestock, serve as a paddock area, or hold exhibits.  It is adjacent to both the show and sale arenas and includes two heated wash racks and restrooms, with showers and lockers.  The holding area will accommodate a wide variety of configurations for livestock ties, pens and other uses.",42101,270-745-3976,KY,406 Elrod Rd.,,Equestrian Centers & Venues,
http://www.manegaitfarm.com,Burlington,Mane Gait Farm,"Our Beautiful Horse Farm is located in Burlington Kentucky right outside of Florence. We offer boarding services to the Florence and Northern Kentucky area.Come spend the day and enjoy trail riding, daily use of an indoor or outdoor arena with a jump course, whatever your looking for, Mane Gait Farm offers an environment to fit your needs.  We encourage you to stop by to meet the barn staff, tour the horse boarding  facility, take in the gorgeous view of Burlington Kentucky and make yourself at home!",41005,859-443-6401,KY,8676 East Bend Rd.,,Equestrian Centers & Venues,boarding@manegaitfarm.com
,campbellsville,Shadow Shaker Acres,"Equine Employment Wanted- Horse Riding Stables. Have experience with TWH, Racking and gaited type.",42718,,KY,,rose dobson,Equestrian Centers & Venues,shadowshakeracres@yahoo.com
http://www.gatewoodarena.com,Dry Ridge,Gatewood Arena,"Gatewood Arena is a full service boarding and training facility located in Northern Kentucky.  We offer western and hunt seat lessons from beginner to advanced levels.  Showing Appaloosa horses has been our specialty for over 15 years and we always welcome newcomers to our show team.  Our viewing area has been used for birthday parties, weddings, meetings of all kinds and even sleepovers.  Call us to see what we have to offer you or come by for a visit.",41035,502-484-5625,KY,4470 Jonesville Rd.,Duane & Paula Gatewood,Equestrian Centers & Venues,gatewoodarena@yahoo.com
http://www.equestrianlakes.com,Finchville,Equestrian Lakes,"An upscale development designed to complement country living and the equestrian lifestyle.  Equestrian Lakes is located on 934 rolling, serene acres with stunning views.  Nestled in the heartland of Kentucky and located in Shelby County, The Saddlebred Capitol of the World.  Equestrian Lakes has something to offer just about anyones desires.Equestrian Lakes has breathtaking, expansive home sites that average five to seventeen acres, underground utilities and lighted Shelby County maintained roads.  You can build the home you have always dreamed of, in a highly restricted community with homes ranging from a minimum of 3,500 SF in Phase I and 2,500 SF in Phase I Equestrian Lakes North.If you have a passion for outdoor living, the Equestrian Lakes lifestyle offers over eight miles of fenced riding/hiking trails that wind through picturesque woods, creek bottoms and lake shores.  Walk or jog around a scenic 15 acre lake path with a rubberized surface.  Test your angling abilities on one of the four abundantly stocked lakes.  Pack the picnic basket and head out with the children or grandchildren for an adventure back in history, playing in log cabin forts located in the playground area, or look for arrowheads.  At the end of the day, take an evening stroll along the lakes lighted path, rest on park benches and just listen to the waves rolling gently against the shore.For the horse enthusiasts we provide a state of the art Grand Prix covered arena and full care barn facility.  So if you would rather relax after a ride, stable your horse without the work or sharpen your skills by attending one of the scheduled riding clinics, the professionals are here to assist.All residents can reserve the rock pavilion for wedding receptions, special occasions, birthday or anniversary parties.  With ample notification, the kitchen, fireplace, swimming pool, and kiddy pool can be reserved.  All guests will enjoy the magnificent elevated panoramic view above our fifteen-acre lake and a meandering rock river that flows down from the pavilion with a cascading waterfall into the lakes edge.The Equestrian Lakes vision was to provide an opportunity to enjoy life everyday to its fullest and to build memories that will surely be passed down through generations.  From sunrise to sunset, Equestrian Lakes offers an excellent lifestyle and outdoor living.  Come and live at Kentuckys finest premier development where memories are waiting to happen....",40022,502-608-1620,KY,1430 Plum Creek Court,Dede Guerrisi-Jones,Equestrian Centers & Venues,info@dressageky.com
http://www.lakesidearena.org,Frankfort,Lakeside Arena,"Lakeside Arena is a heated multi-purpose livestock facility designed specifically for the horse and livestock industries. Conveniently located right off I-64 in Frankfort, Kentucky, Lakeside Arena provides an all weather atmosphere to meet your show needs. We look forward to hosting your event. Please feel free to contact us via email at lakesidearena@gmail.com or calling (859) 489-4885 to schedule your event.",40601,859-489-4885,KY,1385 Duncan Rd.,,Equestrian Centers & Venues,lakesidearena@gmail.com
,Glasgow,B-Bar-B Arena,Indoor & Outdoor ArenaStabling availableTrailer Parking available,42141,270-678-2817,KY,1909 Carden Rd.,,Equestrian Centers & Venues,info@b-bar-b-arena.com
http://www.circlebarcranch.com,LaGrange,Circle Bar C Ranch,"The Benton Jackson Arena provides over 55,000 sq. ft. of premium quality Kiser footing to ensure the safety of the animals as well as the participants. This high-tech arena incorporates an announcers booth, attached holding stalls and an advanced digital camera system to catch the action! This is one of the best indoor arenas in Kentucky and it is available for shows, competitions, clinics and open arena riding.",40031,502-225-6191,KY,1424 Bluegrass Pkwy,Circle Bar C Ranch,Equestrian Centers & Venues,
http://www.meadowlakeec.com,Lancaster,Meadow Lake Equestrian Center,"Meadow Lake Equestrian Center's modern day inception was in 2007, but the property's history dates back to 1841 when a southern family purchased the land and built their antebellum home amidst the rolling hills.Their son-in-law fought on the Union side of the Civil War. In the years following the war, this lush property was a working dairy farm and has now blossomed into a multi-disciplined equestrian facility. The property's historical mansion once housed a school, then became a private residence, and has now been transformed into the beautiful Ashley Inn Bed & Breakfast, the perfect place to stay for extended events and equine layovers. Private guest rooms are located in the mansion and the many outbuildings, while the event facilities can successfully accommodate both small and large gatherings. Step back in time and enjoy the historical charm of days gone by while relaxing in modern comfort filled with a warm dose of southern hospitality.We look forward to your visit!",40444,859-548-2219,KY,128 Ashley Inn Way,,Equestrian Centers & Venues,
http://www.kyhorsepark.com,Lexington,Kentucky Horse Park,"The Kentucky Horse Park is Kentuckys largest state-owned tourist attraction, and is an agency of the Kentucky Tourism, Arts & Heritage Cabinet. Also the largest attraction in Central Kentucky, the park is dedicated to sharing Kentuckys love of the horse with the world. Based in Lexington, the park hosts nearly one million visitors and 19,000 competition horses in 200 special events and horse shows annually. The only park of its kind in the world, the Kentucky Horse Park is a working horse farm, educational theme park, equine competition facility, and equine office park dedicated to mans relationship with the horse. The park is set on more than 1,200 acres in the heart of Kentuckys famous Bluegrass Region. Featuring dozens of different breeds of horses at work and at play, the park showcases the horse in daily equine presentations, horse drawn tours, horseback riding and pony rides, video presentations, and an exciting array of horse shows and special events throughout the year.Three museums are included with admission to the park - the International Museum of the Horse, a Smithsonian Affiliate, explores man's relationship with the horse; the American Saddlebred Museum & Gift Shop, the ""Showplace for Saddlebreds,"" is the home of Kentucky's first native breed; and, the Wheeler Museum in the USHJA headquarters, showcases memorabilia from the hunter jumper sport and the Show Jumping Hall of Fame.In 2013, TripAdvisor named the park as a Travelers' Choice Award Attractions winner in the Top 25 Amusement Parks and Water Parks in the United States category, the first year the award has been offered. Also in 2013, the American Bus Association has selected the park's Southern Lights event, November 22 to December 31, as a Top 100 Event in North America. Come see for yourself why the park has received such great national accolades and attention!Hours of Operation:March 15-November 3   OPEN 7 days a week /  9am-5pmNovember 4-March 14   OPEN  Wednesdays-Sundays  /  9am-5pm",40511,859-223-4303,KY,4089 Iron Works Parkway,,Equestrian Centers & Venues,info@kyhorsepark.com
http://www.mastersonequestrian.org,Lexington,Masterson Station Park,"Nestled on the west edge of Lexington, Kentucky, sits Masterson Station Park, 659 acres of horse heaven! This lovely, multi-purpose, equestrian-friendly municipal park offers free access to all horse enthusiasts, regardless of discipline or experience level. The goal of MET, the Masterson Equestrian Trust Foundation, is to ensure that this beautiful facility remains a valuable asset to the equestrian community.On any given day at Masterson Station Park you may find a group of polo ponies being conditioned in the fields, or a cluster of Pony Clubbers having a clinic. You might see a western rider out schooling a young horse, or a horse and buggy trotting down the lane.As you pull into the equestrian area of the park, you will find horses standing tied to trailers, contently munching hay under the shade trees surrounding a large parking lot. Riders are busy tacking up, some in English gear and others in Western. They have come to school, or to enjoy a relaxing ride around the park with friends.Just past the parking area, a trainer speaks words of encouragement to her students from the middle of a well-maintained hunter ring spattered with schooling jumps. All around are rolling hills and open fields spotted with cross-country jumps, where groups of eventers prepare themselves and their mounts for the next level of competition.And just down the lane, past the indoor arena, atop a lovely hill, the dressage riders practice making perfect circles and balanced transitions. In warmer weather, the city of Lexington offers affordable riding lessons to horse-crazy kids and adults, introducing hundreds of people to the wonderful world of horses.This is our beloved Masterson Station Park. We invite you to explore the park and join us as we work to protect it for the enjoyment of all.",40511,859-253-0328,KY,3051 Leestown Rd.,,Equestrian Centers & Venues,mastersonequestrian@gmail.com
http://www.shylahfarm.com,Lexington,Shylah Farm,"Shylah Farm, a division of Crimson King Farms, located in the beautiful area of Lexington, Kentucky .At Shylah Farm we are a boarding, lessons and lay over facility located just minutes from the Kentucky Horse Park and Masterson Station Park, as well as, the University of Kentucky and Midway College. Owned and operated by Wendy Brodhead we have spacious paddocks up to 50 acres in size, a 200 x 100 lit outdoor sand arena and plenty of bluegrass for horses and people alike. Please take a chance to look at our website and see all that Shylah Farm has to offer!",40511,859-229-1781,KY,2299 North Yarnalton Pike,Wendy Brodhead,Equestrian Centers & Venues,shylahfarm@gmail.com
http://www.afterhoursfarmky.com,Lexington,After Hours Farm,"Located within the Kentucky Horse Park.After Hours Farm in Lexington provides a one of a kind opportunity for the equestrian. Summer stabling is available at our private 60-acre facility in the Kentucky Horse Park. The property borders the park on three sides enabling you to keep your horses at a private facility and walk to the show ring.We have a beautiful European style free span tent with wood and aluminum stalls. The stalls are 10' by 12' and 10' by 15' with rubber mats on the floor with yoke doors. The many paddocks and pastures in varying sizes are available to satisfy all of your turn out needs.There is a 140' by 250' outdoor arena with the same ebb and flow footing used in the Grand Prix schooling area at Wellington Equestrian Festival. The arena is watered and drained with pumps from underneath, providing perfect footing and never any dust or puddles. A large grass area for riding and jumping is available as well.",40511,561-762-2534,KY,4005 Iron Works Pike,,Equestrian Centers & Venues,info@afterhoursfarmky.com
http://www.waterwildfarm.com,Lexington,"Waterwild Farm, LLC","Great Footing and Full of Light!Enclosed Arena: This 210x96 structure contains 12 stalls, a wash stall with hot and cold water, tack room, and feed storage. Available for instruction, training, clinics, and small shows.For information, call 859-321-2498.",40511,859-321-2498,KY,2580 Waterwild Ln.,,Equestrian Centers & Venues,manager@waterwildfarm.com
http://www.kyfairexpo.org,Louisville,Kentucky Exposition Center,"The Kentucky State Fair Board shall promote the progress of the Commonwealth of Kentucky and stimulate interest in the advantages and development of the Kentucky Exposition Center for exhibitions, conventions, trade shows, public gatherings, cultural activities and other functions. In managing these facilities, the Kentucky State Fair Board resolves to advance Kentucky's tourism industry and economy while serving the entertainment, cultural and educational interests of the public.",40209,502-367-5000,KY,937 Phillips Lane,,Equestrian Centers & Venues,pr@ksfb.ky.gov
http://www.mccfair.com,Murray,Murray-Calloway County Fair Facility,,42071,270-293-2190,KY,211 Fairground Rd,"Steven Watkins, President",Equestrian Centers & Venues,slwatkins@wk.net
http://www.murraystate.edu/expo,Murray,Murray State University Cherry Expo Center,"The William ""Bill"" Cherry Agricultural Exposition Center provides a versatile surface for a wide variety of events from livestock and horse shows to circuses, RV and boat shows, tractor and truck pulls, arts and crafts festivals, farm fairs, automobile and machinery shows, and a variety of other activities. Over 25,000 people from West Kentucky and surrounding states attend a variety of events at the Exposition Center annually. The Exposition Center staff can assist in event planning and preparation.",42071,270-809-3125,KY,101 College Farm Rd.,,Equestrian Centers & Venues,
http://fourriverssporthorse.com,Paducah,Four Rivers Sport Horse Center,"The Four Rivers Sport Horse Center is a new state of the art equestrian facility.This is the first of its kind in Western Kentucky. The project has been plannedby equine experts with a lifetime of experience. We are dedicated to developingand preserving the majestic nature and spirit of the horse. We strive to providea modern safe environment for rider and horse to learn and enjoy.Head Trainer, Cathie Ferguson, featured in Community Health magazineFour Rivers Sport Horse is the home of many event and dressage champions, as well as thepleasure and trail rider. We also serve as hosts to the United States Pony Club.We have strong youth and adult riding programs. We also provide coaching forcompetition and will help facilitate trips to shows in our region.Please call or stop by any time for a visit, and remember""May The Horse Be With You!",42001,270-554-3774,KY,4982 Lovelaceville Rd.,,Equestrian Centers & Venues,jill@frshc.com
http://www.tamarackhorsefarm.com,Paris,Tamarack Farm,"We have two large barns with a total of 34 stalls. Each barn has their own tack room and wash area. The farm is over 200 acres, which includes 80 acres dedicated to the horse facility and over 150 acres to ride cross country through stunning picturesque landscape. The facilities have a very large fully enclosed indoor 100x200 arena and the footing is being installed this July and consists of silica sand (track mix) mixed with natural fibers. We also have a top notch 180x180 outdoor arena that has a base liner with 3 inches of Class-I Unwashed Sand and 3 inches of River Sand on the top. This location has everything you could possible want to accomodate you and your horse.Our farm has new four plank fencing throughout the property. There are two large ponds and a beautiful creek to gaze upon as you spend your time riding your horse on the trails.We provide superb boarding accommodations for horse owners who want the best of care for their horses on a scenic, quiet, rural setting. We take pride in our relaxed and friendly environment which makes coming out to the barn a delight. Stalls and pasture available, however we expect to fill up quickly with the fully enclosed indoor arena. Call to schedule a tour and join us while we still have availability!",40361,773-793-3339,KY,362 Thatcher's Mill Rd.,,Equestrian Centers & Venues,info@tamarackhorsefarm.com
http://www.akeventing.com,Paris,Dashaway Farm,"Come by and experience Dashaway Farm. This amazing 100-acre farm located in Paris, KY offers two stunning barns, a 100x200 outdoor arena with a 100x200 indoor arena currently under construction, coming soon and a covered round pen. Plans are underway to build a Cross Country field in the near future to complete this ideal equestrian facility. Dashaway farm also features a large 30-acre pasture, and several 3-5 acre pastures for optimum turnout.Lessons, training and horse boarding available now. Please contact us for more information and a complete list of prices.",40361,916-847-8127,KY,2900 Winchester Rd.,Alexandra Knowles,Equestrian Centers & Venues,info@akeventing.com
http://dreamridersofky.org,Philpot,Dream Riders of Kentucky - Therapeutic,"Therapeutic riding is a unique therapy tool providing multiple health benefits and fostering development of the whole person. The movement of the horse stimulates the riders pelvis and trunk in a manner that closely resembles the normal gait of a human. This movement can be used to produce specific physical changes. Emphasis is given to improving gross and fine motor skills, behavioral skills, language/communication skills and social/emotional skills.Participants in our programs experience increased balance, coordination, posture, and improved muscle tone and strength as well as improved self-confidence and self-esteem.Dream Riders provides two twelve-week therapeutic ride sessions each year. Each session accommodates 30 individuals, ages 3 and over.Rides are typically conducted at 4:00 p.m., 5:00 p.m. and 6:00 p.m. every Tuesday and Thursday from April through October.",42366,270-883-1418,KY,4705 Winkler Road  /  P.O. Box 172,Barbara Poynter,Equestrian Centers & Venues,dreamridersofky@gmail.com
http://murphy-livestock.com/files/DoubleMMRodeoArena.html,Richmond,Double MM Rodeo Arena,"Double MM Rodeo Arena is Now Open To The Public2017 Red House Rd., Richmond, KY  40475(859) 582-6448Arena RentalBarrel Racing PracticePole Bending PracticeScheduled Bull RidingHorse ShowsWestern Pleasure Riding PracticeWestern Riding LessonsCall to schedule your arena timetoday!859-582-6448",40475,859-582-6448,KY,2017 Red House Rd.,,Equestrian Centers & Venues,
